Manufacturer,Manufacturer_cat_no,Vendor,Description,price,quantity,units,link,category,vendor_cat_no,special_conditions,delivery_time,listprice,vat,class
Abnova,H00005155-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PDGFB Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00005155-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00010534-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SSSCA1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00010534-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00010535-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,RNASEH2A Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00010535-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00010535-R01V-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,RNASEH2A Validated Chimera RNAi,437.1,1,10 nmol,,RNAi/Chimeric RNA,157H00010535-R01V-0010,-20 C/Dry Ice,5,470,23,labware-plastics-other
Abnova,H00080122-R03-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,YSK4 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00080122-R03-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00026581-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,DUX5 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00026581-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00026582-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,DUX3 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00026582-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00026583-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,DUX2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00026583-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00026584-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,DUX1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00026584-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00026585-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,GREM1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00026585-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00009392-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,TGFBRAP1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00009392-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00009394-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,HS6ST1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00009394-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00009397-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,NMT2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00009397-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00009402-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,GRAP2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00009402-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00009403-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SEP15 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00009403-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00009403-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SEP15 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00009403-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00009404-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,LPXN Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00009404-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00023603-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,CORO1C Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00023603-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00083667-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SESN2 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00083667-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00010280-R06-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,OPRS1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00010280-R06-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00010425-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ARIH2 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00010425-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00010492-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SYNCRIP Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00010492-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00010548-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,TM9SF1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00010548-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00010598-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,AHSA1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00010598-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00010611-R03-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PDLIM5 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00010611-R03-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00079031-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PDCL3 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00079031-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00079142-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,PHF23 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00079142-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00079143-R02-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,LENG4 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00079143-R02-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00079148-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,MMP28 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00079148-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00055632-R01-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,KIAA1333 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00055632-R01-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00055197-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,P15RS Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00055197-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00055203-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,LGI2 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00055203-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00055205-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,ZNF532 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00055205-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00055206-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,SBNO1 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00055206-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00029110-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,TBK1 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00029110-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00084068-R02-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,C4orf13 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00084068-R02-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00084068-R03-0010,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,C4orf13 Chimera RNAi,251.1,1,10 nmol,,RNAi/Chimeric RNA,157H00084068-R03-0010,-20 C/Dry Ice,5,270,23,labware-plastics-other
Abnova,H00027297-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,RCP9 Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00027297-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
Abnova,H00027350-R01-0020,TEBU-BIO PORTUGALEDIFICIO D. PEDRO I,APOBEC3C Chimera RNAi,297.6,1,20 nmol,,RNAi/Chimeric RNA,157H00027350-R01-0020,-20 C/Dry Ice,5,320,23,labware-plastics-other
